,sigma,labels
0,24.5059757232666,0.0
1,12.021690368652344,0.0
2,9.766071319580078,0.0
3,11.083677291870117,0.0
4,13.120341300964355,0.0
5,21.447795867919922,0.0
6,11.884420394897461,0.0
7,29.04425811767578,0.0
8,2.360424041748047,0.0
9,0.771087646484375,0.0
10,4.0833587646484375,0.0
11,10.254528045654297,0.0
12,3.969869613647461,0.0
13,14.653685569763184,0.0
14,12.494865417480469,0.0
15,3.8196163177490234,0.0
16,7.081457138061523,0.0
17,4.116567611694336,0.0
18,18.931800842285156,0.0
19,5.2099609375,0.0
20,15.294685363769531,0.0
21,9.884618759155273,0.0
22,12.857589721679688,0.0
23,5.011192321777344,0.0
24,22.393903732299805,0.0
25,2.069101333618164,0.0
26,7.392000198364258,0.0
27,27.079147338867188,0.0
28,3.6337718963623047,0.0
29,0.6461029052734375,0.0
30,28.369342803955078,0.0
31,13.123252868652344,0.0
32,1.2683887481689453,0.0
33,6.519067764282227,0.0
34,9.266307830810547,0.0
35,10.056793212890625,0.0
36,1.8388500213623047,0.0
37,28.279651641845703,0.0
38,2.0764827728271484,0.0
39,11.300888061523438,0.0
40,1.5443992614746094,0.0
41,21.73828887939453,0.0
42,3.192838668823242,0.0
43,2.631895065307617,0.0
44,19.232666015625,0.0
45,10.807367324829102,0.0
46,3.526498794555664,0.0
47,0.3092060089111328,0.0
48,3.985790252685547,0.0
49,19.274585723876953,0.0
50,9.986852645874023,0.0
51,3.1526641845703125,0.0
52,22.306930541992188,0.0
53,11.070991516113281,0.0
54,5.391759872436523,0.0
55,4.1505584716796875,0.0
56,12.200447082519531,0.0
57,6.5078582763671875,0.0
58,21.09284019470215,0.0
59,4.82518196105957,0.0
60,4.429141998291016,0.0
61,0.7905197143554688,0.0
62,21.1658878326416,0.0
63,1.9886665344238281,0.0
64,20.608423233032227,0.0
65,8.924121856689453,0.0
66,10.040721893310547,0.0
67,1.3605003356933594,0.0
68,33.560176849365234,0.0
69,21.992897033691406,0.0
70,6.439907073974609,0.0
71,5.369560241699219,0.0
72,5.595304489135742,0.0
73,11.054584503173828,0.0
74,4.500040054321289,0.0
75,3.404825210571289,0.0
76,0.631683349609375,0.0
77,13.269259452819824,0.0
78,7.182760238647461,0.0
79,7.191585540771484,0.0
80,19.658485412597656,0.0
81,19.71721649169922,0.0
82,9.631050109863281,0.0
83,7.248006820678711,0.0
84,18.006195068359375,0.0
85,2.7199745178222656,0.0
86,13.049861907958984,0.0
87,20.925016403198242,0.0
88,14.984648704528809,0.0
89,16.244586944580078,0.0
90,7.562067031860352,0.0
91,2.529176712036133,0.0
92,22.166866302490234,0.0
93,4.120761871337891,0.0
94,12.1211576461792,0.0
95,0.2881011962890625,0.0
96,26.613861083984375,0.0
97,2.7470169067382812,0.0
98,14.368961334228516,0.0
99,23.637609481811523,0.0
100,6.183370590209961,0.0
101,18.495952606201172,0.0
102,3.538206100463867,0.0
103,1.1488990783691406,0.0
104,31.56467056274414,0.0
105,9.85434341430664,0.0
106,11.710419654846191,0.0
107,8.815780639648438,0.0
108,22.149059295654297,0.0
109,5.279657363891602,0.0
110,10.658552169799805,0.0
111,2.306367874145508,0.0
112,21.378671646118164,0.0
113,49.04808807373047,0.0
114,11.415088653564453,0.0
115,24.267391204833984,0.0
116,22.500293731689453,0.0
117,8.583187103271484,0.0
118,48.84336853027344,0.0
119,22.94860076904297,0.0
120,12.38122272491455,0.0
121,5.146141052246094,0.0
122,9.459590911865234,0.0
123,14.610115051269531,0.0
124,8.825355529785156,0.0
125,4.094663619995117,0.0
126,20.873809814453125,0.0
127,3.847219467163086,0.0
128,13.596051216125488,0.0
129,7.945676803588867,0.0
130,1.740213394165039,0.0
131,21.79894256591797,0.0
132,6.027210235595703,0.0
133,21.05176544189453,0.0
134,7.6070556640625,0.0
135,7.505962371826172,0.0
136,1.7613353729248047,0.0
137,18.155364990234375,0.0
138,1.8174991607666016,0.0
139,8.514659881591797,0.0
140,15.829315185546875,0.0
141,60.330482482910156,0.0
142,21.739715576171875,0.0
143,2.2904415130615234,0.0
144,49.64765167236328,0.0
145,21.76799774169922,0.0
146,5.321285247802734,0.0
147,3.522705078125,0.0
148,10.755489349365234,0.0
149,2.140016555786133,0.0
150,28.408504486083984,0.0
151,0.9836769104003906,0.0
152,11.53629207611084,0.0
153,7.351947784423828,0.0
154,2.952585220336914,0.0
155,22.919498443603516,0.0
156,28.94359588623047,0.0
157,10.199625015258789,0.0
158,11.190704345703125,0.0
159,2.7596569061279297,0.0
160,3.2971878051757812,0.0
161,9.532768249511719,0.0
162,4.686418533325195,0.0
163,2.5211524963378906,0.0
164,2.2623653411865234,0.0
165,8.044977188110352,0.0
166,5.347553253173828,0.0
167,4.276254653930664,0.0
168,4.6090087890625,0.0
169,19.57642364501953,0.0
170,9.951553344726562,0.0
171,0.9932937622070312,0.0
172,12.429447174072266,0.0
173,1.4522705078125,0.0
174,1.5776348114013672,0.0
175,5.6732025146484375,0.0
176,9.246402740478516,0.0
177,0.8534145355224609,0.0
178,2.886138916015625,0.0
179,0.6584548950195312,0.0
180,16.240100860595703,0.0
181,4.330472946166992,0.0
182,6.188846588134766,0.0
183,10.076255798339844,0.0
184,1.6887359619140625,0.0
185,4.695278167724609,0.0
186,2.479022979736328,0.0
187,13.90378189086914,0.0
188,10.785497665405273,0.0
189,4.707328796386719,0.0
190,1.8240013122558594,0.0
191,7.000278472900391,0.0
192,5.8022613525390625,0.0
193,17.549013137817383,0.0
194,9.564807891845703,0.0
195,3.158102035522461,0.0
196,20.085247039794922,0.0
197,45.14099884033203,0.0
198,10.48575210571289,0.0
199,1.8202934265136719,0.0
200,6.201131820678711,0.0
201,20.874698638916016,0.0
202,6.650142669677734,0.0
203,14.329673767089844,0.0
204,5.286468505859375,0.0
205,0.09415817260742188,0.0
206,3.098072052001953,0.0
207,9.040922164916992,0.0
208,1.0533638000488281,0.0
209,1.1175556182861328,0.0
210,10.933509826660156,0.0
211,11.583297729492188,0.0
212,16.670848846435547,0.0
213,7.969440460205078,0.0
214,12.972453117370605,0.0
215,15.715675354003906,0.0
216,10.33150863647461,0.0
217,8.522390365600586,0.0
218,1.7354774475097656,0.0
219,8.741472244262695,0.0
220,0.9822978973388672,0.0
221,7.820808410644531,0.0
222,13.528511047363281,0.0
223,2.8915748596191406,0.0
224,19.38777732849121,0.0
225,29.867881774902344,0.0
226,1.5796241760253906,0.0
227,1.254547119140625,0.0
228,3.4804553985595703,0.0
229,22.27691650390625,0.0
230,33.295406341552734,0.0
231,10.225980758666992,0.0
232,1.19970703125,0.0
233,32.206939697265625,0.0
234,22.53142738342285,0.0
235,0.7151088714599609,0.0
236,26.61008071899414,0.0
237,10.723434448242188,0.0
238,2.223766326904297,0.0
239,21.802064895629883,0.0
240,3.1898441314697266,0.0
241,0.5559444427490234,0.0
242,15.19089126586914,0.0
243,7.413848876953125,0.0
244,16.25027847290039,0.0
245,22.310651779174805,0.0
246,6.427967071533203,0.0
247,4.086189270019531,0.0
248,12.5032958984375,0.0
249,29.754226684570312,0.0
250,8.25468635559082,0.0
251,5.557899475097656,0.0
252,19.920944213867188,0.0
253,2.5714645385742188,0.0
254,21.58919334411621,0.0
255,10.556203842163086,0.0
256,11.595638275146484,0.0
257,18.816173553466797,0.0
258,17.83374786376953,0.0
259,5.259883880615234,0.0
260,0.32317352294921875,0.0
261,14.769440650939941,0.0
262,11.213314056396484,0.0
263,2.303739547729492,0.0
264,19.993106842041016,0.0
265,5.762599945068359,0.0
266,0.8770065307617188,0.0
267,6.713748931884766,0.0
268,4.04682731628418,0.0
269,0.3774871826171875,0.0
270,1.7023944854736328,0.0
271,0.5383853912353516,0.0
272,11.825024604797363,0.0
273,23.894901275634766,0.0
274,1.9286670684814453,0.0
275,10.699085235595703,0.0
276,2.4944496154785156,0.0
277,7.393985748291016,0.0
278,11.001651763916016,0.0
279,6.739933013916016,0.0
280,4.15925407409668,0.0
281,3.1958065032958984,0.0
282,22.414897918701172,0.0
283,1.2082767486572266,0.0
284,10.699209213256836,0.0
285,13.35677433013916,0.0
286,6.083076477050781,0.0
287,7.564714431762695,0.0
288,1.952188491821289,0.0
289,9.909370422363281,0.0
290,20.049819946289062,0.0
291,16.451824188232422,0.0
292,27.955303192138672,0.0
293,1.1670646667480469,0.0
294,2.9874801635742188,0.0
295,4.628824234008789,0.0
296,0.5399265289306641,0.0
297,22.681194305419922,0.0
298,7.420204162597656,0.0
299,2.180021286010742,0.0
300,14.277761459350586,0.0
301,10.704570770263672,0.0
302,4.925167083740234,0.0
303,13.883450508117676,0.0
304,22.363731384277344,0.0
305,8.26138687133789,0.0
306,1.089468002319336,0.0
307,17.90993881225586,0.0
308,8.226821899414062,0.0
