,sigma,labels
0,67.68435668945312,0.0
1,187.09263610839844,0.0
2,187.0139617919922,0.0
3,162.9908447265625,0.0
4,121.35442352294922,0.0
5,226.24365234375,0.0
6,111.14451599121094,0.0
7,197.25244140625,0.0
8,198.383056640625,0.0
9,240.23715209960938,0.0
10,141.03900146484375,0.0
11,153.63424682617188,0.0
12,149.6761474609375,0.0
13,122.6259765625,0.0
14,182.43348693847656,0.0
15,189.59237670898438,0.0
16,150.57484436035156,0.0
17,129.98583984375,0.0
18,216.2154083251953,0.0
19,145.73214721679688,0.0
20,172.32203674316406,0.0
21,153.11508178710938,0.0
22,194.41416931152344,0.0
23,179.30474853515625,0.0
24,68.10319519042969,0.0
25,181.943115234375,0.0
26,132.57862854003906,0.0
27,214.23928833007812,0.0
28,169.94558715820312,0.0
29,189.5809326171875,0.0
30,162.841064453125,0.0
31,124.47602844238281,0.0
32,160.060546875,0.0
33,158.2171630859375,0.0
34,163.31298828125,0.0
35,241.644775390625,0.0
36,181.1231231689453,0.0
37,216.89918518066406,0.0
38,219.16053771972656,0.0
39,161.49224853515625,0.0
40,218.71035766601562,0.0
41,241.11419677734375,0.0
42,202.28128051757812,0.0
43,155.03138732910156,0.0
44,66.65625762939453,0.0
45,144.10215759277344,0.0
46,240.57083129882812,0.0
47,169.7385711669922,0.0
48,165.95895385742188,0.0
49,200.00680541992188,0.0
50,141.77320861816406,0.0
51,148.47698974609375,0.0
52,77.824951171875,0.0
53,181.50189208984375,0.0
54,191.61805725097656,0.0
55,151.57339477539062,0.0
56,214.7920684814453,0.0
57,129.6476287841797,0.0
58,66.30378723144531,0.0
59,156.44888305664062,0.0
60,166.98092651367188,0.0
61,204.650390625,0.0
62,69.00212097167969,0.0
63,127.85416412353516,0.0
64,80.46692657470703,0.0
65,203.92465209960938,0.0
66,189.55154418945312,0.0
67,186.01416015625,0.0
68,196.86691284179688,0.0
69,62.65037536621094,0.0
70,168.64285278320312,0.0
71,170.88726806640625,0.0
72,136.50621032714844,0.0
73,134.47178649902344,0.0
74,205.595947265625,0.0
75,203.23912048339844,0.0
76,174.01712036132812,0.0
77,150.49452209472656,0.0
78,125.44337463378906,0.0
79,175.77383422851562,0.0
80,211.64706420898438,0.0
81,67.30296325683594,0.0
82,169.11302185058594,0.0
83,146.43106079101562,0.0
84,176.08837890625,0.0
85,188.78823852539062,0.0
86,164.36622619628906,0.0
87,65.00675964355469,0.0
88,168.669677734375,0.0
89,182.02516174316406,0.0
90,183.25473022460938,0.0
91,157.19268798828125,0.0
92,69.78663635253906,0.0
93,137.11087036132812,0.0
94,130.31741333007812,0.0
95,204.95187377929688,0.0
96,244.9958953857422,0.0
97,174.98558044433594,0.0
98,210.01976013183594,0.0
99,64.38768768310547,0.0
100,142.6089630126953,0.0
101,179.9088134765625,0.0
102,161.86175537109375,0.0
103,166.71624755859375,0.0
104,264.5246887207031,0.0
105,162.27960205078125,0.0
106,174.89427185058594,0.0
107,232.6900634765625,0.0
108,271.1981506347656,0.0
109,177.08892822265625,0.0
110,157.24920654296875,0.0
111,180.06838989257812,0.0
112,72.02272033691406,0.0
113,270.8736877441406,0.0
114,193.402587890625,0.0
115,196.12364196777344,0.0
116,64.30087280273438,0.0
117,220.9803466796875,0.0
118,203.67369079589844,0.0
119,67.65625,0.0
120,104.07320404052734,0.0
121,210.85128784179688,0.0
122,222.25547790527344,0.0
123,190.16937255859375,0.0
124,118.3326187133789,0.0
125,180.99354553222656,0.0
126,65.49336242675781,0.0
127,181.88128662109375,0.0
128,137.52566528320312,0.0
129,175.68978881835938,0.0
130,138.70211791992188,0.0
131,230.58160400390625,0.0
132,208.96636962890625,0.0
133,66.9527587890625,0.0
134,164.90992736816406,0.0
135,134.91766357421875,0.0
136,209.5046844482422,0.0
137,182.2125244140625,0.0
138,182.6025848388672,0.0
139,215.156005859375,0.0
140,211.890625,0.0
141,234.50250244140625,0.0
142,78.65390014648438,0.0
143,168.11077880859375,0.0
144,254.7342529296875,0.0
145,66.26998138427734,0.0
146,192.08319091796875,0.0
147,169.6463623046875,0.0
