,sigma,labels
0,0.13270412385463715,0.0
1,0.09957440197467804,0.0
2,0.09959171712398529,0.0
3,0.09957438707351685,0.0
4,0.09960531443357468,0.0
5,0.09957440197467804,0.0
6,0.11605291068553925,0.0
7,0.09957427531480789,0.0
8,0.09957440197467804,0.0
9,0.09957434237003326,0.0
10,0.0995756983757019,0.0
11,0.0995970368385315,0.0
12,0.09957439452409744,0.0
13,0.10348719358444214,0.0
14,0.09974810481071472,0.0
15,0.09957443177700043,0.0
16,0.09957432746887207,0.0
17,0.09957429766654968,0.0
18,0.09957438707351685,0.0
19,0.09957437217235565,0.0
20,0.09973131865262985,0.0
21,0.09957505762577057,0.0
22,0.099574513733387,0.0
23,0.09957453608512878,0.0
24,0.11242430657148361,0.0
25,0.09957441687583923,0.0
26,0.10406597703695297,0.0
27,0.09957443177700043,0.0
28,0.09957446157932281,0.0
29,0.09957441687583923,0.0
30,0.0995742678642273,0.0
31,0.09957469999790192,0.0
32,0.09957440942525864,0.0
33,0.09957481175661087,0.0
34,0.09957447648048401,0.0
35,0.09958334267139435,0.0
36,0.09957429766654968,0.0
37,0.09957428276538849,0.0
38,0.09958423674106598,0.0
39,0.09957434237003326,0.0
40,0.09957432001829147,0.0
41,0.09957422316074371,0.0
42,0.09957455843687057,0.0
43,0.12085054814815521,0.0
44,0.09988821297883987,0.0
45,0.09957456588745117,0.0
46,0.09957440942525864,0.0
47,0.09957434237003326,0.0
48,0.09957463294267654,0.0
49,0.09957489371299744,0.0
50,0.09957438707351685,0.0
51,0.09957455098628998,0.0
52,0.09957683086395264,0.0
53,0.09957439452409744,0.0
54,0.09957455098628998,0.0
55,0.10068050026893616,0.0
56,0.099574513733387,0.0
57,0.09957481920719147,0.0
58,0.12838657200336456,0.0
59,0.09957441687583923,0.0
60,0.09957452863454819,0.0
61,0.09957487136125565,0.0
62,0.11784996092319489,0.0
63,0.10218527913093567,0.0
64,0.09957554936408997,0.0
65,0.09965281188488007,0.0
66,0.09957453608512878,0.0
67,0.0995834544301033,0.0
68,0.09957440197467804,0.0
69,0.11269096285104752,0.0
70,0.09957478940486908,0.0
71,0.09957443922758102,0.0
72,0.10235001146793365,0.0
73,0.09957480430603027,0.0
74,0.09957456588745117,0.0
75,0.09957440942525864,0.0
76,0.09957444667816162,0.0
77,0.09957443177700043,0.0
78,0.0995745062828064,0.0
79,0.09957455098628998,0.0
80,0.09957452118396759,0.0
81,0.09966437518596649,0.0
82,0.09957434982061386,0.0
83,0.09957462549209595,0.0
84,0.0995744988322258,0.0
85,0.1274101585149765,0.0
86,0.09957446157932281,0.0
87,0.12594427168369293,0.0
88,0.09957443922758102,0.0
89,0.09957444667816162,0.0
90,0.09957438707351685,0.0
91,0.09957443177700043,0.0
92,0.11069650948047638,0.0
93,0.09957633912563324,0.0
94,0.09957455098628998,0.0
95,0.09957452118396759,0.0
96,0.09957446157932281,0.0
97,0.09958124160766602,0.0
98,0.09957439452409744,0.0
99,0.10250315070152283,0.0
100,0.09957554936408997,0.0
101,0.0996030643582344,0.0
102,0.09957459568977356,0.0
103,0.09957467764616013,0.0
104,0.0995752364397049,0.0
105,0.09957455843687057,0.0
106,0.09957443177700043,0.0
107,0.09957440197467804,0.0
108,0.09957420825958252,0.0
109,0.09957440197467804,0.0
110,0.09957452118396759,0.0
111,0.10059593617916107,0.0
112,0.09974824637174606,0.0
113,0.09957455843687057,0.0
114,0.09957435727119446,0.0
115,0.09957438707351685,0.0
116,0.10195492953062057,0.0
117,0.09957423806190491,0.0
118,0.09957429766654968,0.0
119,0.12901633977890015,0.0
120,0.15234747529029846,0.0
121,0.09957441687583923,0.0
122,0.09957452118396759,0.0
123,0.09957417845726013,0.0
124,0.09958251565694809,0.0
125,0.0995742604136467,0.0
126,0.10486584901809692,0.0
127,0.09957444667816162,0.0
128,0.09978140145540237,0.0
129,0.09957432746887207,0.0
130,0.0995742678642273,0.0
131,0.09957729279994965,0.0
132,0.09957501292228699,0.0
133,0.10089491307735443,0.0
134,0.09957434982061386,0.0
135,0.09957435727119446,0.0
136,0.09957422316074371,0.0
137,0.09964055567979813,0.0
138,0.09957431256771088,0.0
139,0.09957434982061386,0.0
140,0.0995752364397049,0.0
141,0.0995742604136467,0.0
142,0.09957703948020935,0.0
143,0.09957440197467804,0.0
144,0.09957447648048401,0.0
145,0.12037340551614761,0.0
146,0.09957435727119446,0.0
147,0.09957440942525864,0.0
148,0.09978662431240082,0.0
149,0.0995742455124855,0.0
150,0.09957440197467804,0.0
151,0.09957446157932281,0.0
152,0.09957467764616013,0.0
153,0.09957422316074371,0.0
154,0.09957453608512878,0.0
155,0.10195793211460114,0.0
156,0.09957437217235565,0.0
157,0.09957446157932281,0.0
158,0.09957440197467804,0.0
159,0.09957432001829147,0.0
160,0.09957432746887207,0.0
161,0.09957431256771088,0.0
162,0.11086663603782654,0.0
163,0.09957544505596161,0.0
164,0.0995745062828064,0.0
165,0.09961558878421783,0.0
166,0.09976910054683685,0.0
167,0.09957435727119446,0.0
168,0.09957441687583923,0.0
169,0.09980958700180054,0.0
170,0.09958063066005707,0.0
171,0.09957438707351685,0.0
172,0.09957464784383774,0.0
173,0.10184216499328613,0.0
174,0.09957440942525864,0.0
175,0.09957654774188995,0.0
176,0.0995807945728302,0.0
177,0.10952884703874588,0.0
