,sigma,labels
0,0.08653795719146729,0.0
1,0.24399757385253906,0.0
2,0.24034394323825836,0.0
3,0.2204403430223465,0.0
4,0.15363256633281708,0.0
5,0.27883291244506836,0.0
6,0.13062086701393127,0.0
7,0.23117715120315552,0.0
8,0.24045462906360626,0.0
9,0.3037061393260956,0.0
10,0.17866931855678558,0.0
11,0.18593646585941315,0.0
12,0.18072794377803802,0.0
13,0.15739771723747253,0.0
14,0.23400695621967316,0.0
15,0.2553102672100067,0.0
16,0.1903286576271057,0.0
17,0.16042184829711914,0.0
18,0.2859726846218109,0.0
19,0.18056900799274445,0.0
20,0.23197656869888306,0.0
21,0.19455870985984802,0.0
22,0.23820321261882782,0.0
23,0.22164133191108704,0.0
24,0.0882524773478508,0.0
25,0.2215387374162674,0.0
26,0.15400969982147217,0.0
27,0.24488012492656708,0.0
28,0.21409352123737335,0.0
29,0.22378240525722504,0.0
30,0.17891204357147217,0.0
31,0.15426920354366302,0.0
32,0.19356882572174072,0.0
33,0.20393867790699005,0.0
34,0.20953625440597534,0.0
35,0.2960371971130371,0.0
36,0.22709718346595764,0.0
37,0.27692481875419617,0.0
38,0.2869380712509155,0.0
39,0.19633424282073975,0.0
40,0.27440017461776733,0.0
41,0.2941952049732208,0.0
42,0.27797558903694153,0.0
43,0.19252842664718628,0.0
44,0.08916635066270828,0.0
45,0.17346428334712982,0.0
46,0.3013836741447449,0.0
47,0.21040089428424835,0.0
48,0.21013210713863373,0.0
49,0.24644537270069122,0.0
50,0.1748952865600586,0.0
51,0.19704122841358185,0.0
52,0.09500830620527267,0.0
53,0.22750678658485413,0.0
54,0.24372516572475433,0.0
55,0.19695451855659485,0.0
56,0.2692753076553345,0.0
57,0.17450009286403656,0.0
58,0.09150588512420654,0.0
59,0.18841999769210815,0.0
60,0.20551751554012299,0.0
61,0.27462130784988403,0.0
62,0.08769353479146957,0.0
63,0.1467290222644806,0.0
64,0.1001460924744606,0.0
65,0.2545526623725891,0.0
66,0.24099233746528625,0.0
67,0.23068058490753174,0.0
68,0.232153981924057,0.0
69,0.08962668478488922,0.0
70,0.21131683886051178,0.0
71,0.21438810229301453,0.0
72,0.1914546936750412,0.0
73,0.1726178526878357,0.0
74,0.2700173258781433,0.0
75,0.2651817202568054,0.0
76,0.22636686265468597,0.0
77,0.18193237483501434,0.0
78,0.1661379486322403,0.0
79,0.20716682076454163,0.0
80,0.2585824728012085,0.0
81,0.08675689250230789,0.0
82,0.21828381717205048,0.0
83,0.18822740018367767,0.0
84,0.22271643579006195,0.0
85,0.2587488293647766,0.0
86,0.21961355209350586,0.0
87,0.09286509454250336,0.0
88,0.21640130877494812,0.0
89,0.2221357822418213,0.0
90,0.21873188018798828,0.0
91,0.20906633138656616,0.0
92,0.0918026939034462,0.0
93,0.17994719743728638,0.0
94,0.1570967584848404,0.0
95,0.28109484910964966,0.0
96,0.31524211168289185,0.0
97,0.2095692753791809,0.0
98,0.25469961762428284,0.0
99,0.08351363241672516,0.0
100,0.18211756646633148,0.0
101,0.23866283893585205,0.0
102,0.19396013021469116,0.0
103,0.21116989850997925,0.0
104,0.3271191120147705,0.0
105,0.21054570376873016,0.0
106,0.22764185070991516,0.0
107,0.2918023467063904,0.0
108,0.360944926738739,0.0
109,0.21870064735412598,0.0
110,0.2088097184896469,0.0
111,0.21890342235565186,0.0
112,0.08593762665987015,0.0
113,0.3473193049430847,0.0
114,0.24045301973819733,0.0
115,0.2515455484390259,0.0
116,0.08194772899150848,0.0
