,sigma,labels
0,0.12023879587650299,0.0
1,0.03722082078456879,0.0
2,0.033567190170288086,0.0
3,0.01366358995437622,0.0
4,0.0531441867351532,0.0
5,0.07205615937709808,0.0
6,0.076155886054039,0.0
7,0.02440039813518524,0.0
8,0.033677875995635986,0.0
9,0.0969293862581253,0.0
10,0.028107434511184692,0.0
11,0.02084028720855713,0.0
12,0.02604880928993225,0.0
13,0.04937903583049774,0.0
14,0.02723020315170288,0.0
15,0.04853351414203644,0.0
16,0.016448095440864563,0.0
17,0.046354904770851135,0.0
18,0.07919593155384064,0.0
19,0.02620774507522583,0.0
20,0.02519981563091278,0.0
21,0.012218043208122253,0.0
22,0.031426459550857544,0.0
23,0.01486457884311676,0.0
24,0.11852427572011948,0.0
25,0.01476198434829712,0.0
26,0.05276705324649811,0.0
27,0.0381033718585968,0.0
28,0.007316768169403076,0.0
29,0.01700565218925476,0.0
30,0.027864709496498108,0.0
31,0.05250754952430725,0.0
32,0.013207927346229553,0.0
33,0.0028380751609802246,0.0
34,0.002759501338005066,0.0
35,0.08926044404506683,0.0
36,0.020320430397987366,0.0
37,0.07014806568622589,0.0
38,0.08016131818294525,0.0
39,0.01044251024723053,0.0
40,0.06762342154979706,0.0
41,0.08741845190525055,0.0
42,0.07119883596897125,0.0
43,0.014248326420783997,0.0
44,0.117610402405262,0.0
45,0.033312469720840454,0.0
46,0.0946069210767746,0.0
47,0.003624141216278076,0.0
48,0.003355354070663452,0.0
49,0.03966861963272095,0.0
50,0.03188146650791168,0.0
51,0.009735524654388428,0.0
52,0.1117684468626976,0.0
53,0.02073003351688385,0.0
54,0.03694841265678406,0.0
55,0.009822234511375427,0.0
56,0.0624985545873642,0.0
57,0.032276660203933716,0.0
58,0.11527086794376373,0.0
59,0.01835675537586212,0.0
60,0.00125923752784729,0.0
61,0.06784455478191376,0.0
62,0.1190832182765007,0.0
63,0.060047730803489685,0.0
64,0.10663066059350967,0.0
65,0.047775909304618835,0.0
66,0.03421558439731598,0.0
67,0.023903831839561462,0.0
68,0.02537722885608673,0.0
69,0.11715006828308105,0.0
70,0.004540085792541504,0.0
71,0.0076113492250442505,0.0
72,0.015322059392929077,0.0
73,0.03415890038013458,0.0
74,0.06324057281017303,0.0
75,0.058404967188835144,0.0
76,0.019590109586715698,0.0
77,0.024844378232955933,0.0
78,0.04063880443572998,0.0
79,0.0003900676965713501,0.0
80,0.05180571973323822,0.0
81,0.12001986056566238,0.0
82,0.0115070641040802,0.0
83,0.018549352884292603,0.0
84,0.015939682722091675,0.0
85,0.051972076296806335,0.0
86,0.012836799025535583,0.0
87,0.11391165852546692,0.0
88,0.009624555706977844,0.0
89,0.015359029173851013,0.0
90,0.011955127120018005,0.0
91,0.0022895783185958862,0.0
92,0.11497405916452408,0.0
93,0.0268295556306839,0.0
94,0.04967999458312988,0.0
95,0.07431809604167938,0.0
96,0.10846535861492157,0.0
97,0.0027925223112106323,0.0
98,0.04792286455631256,0.0
99,0.12326312065124512,0.0
100,0.024659186601638794,0.0
101,0.031886085867881775,0.0
102,0.012816622853279114,0.0
103,0.004393145442008972,0.0
104,0.12034235894680023,0.0
105,0.0037689507007598877,0.0
106,0.020865097641944885,0.0
107,0.0850255936384201,0.0
108,0.15416817367076874,0.0
109,0.0119238942861557,0.0
110,0.0020329654216766357,0.0
111,0.01212666928768158,0.0
112,0.12083912640810013,0.0
113,0.14054255187511444,0.0
114,0.03367626667022705,0.0
115,0.0447687953710556,0.0
116,0.12482902407646179,0.0
117,0.07965074479579926,0.0
118,0.04055565595626831,0.0
119,0.116658516228199,0.0
120,0.07012678682804108,0.0
121,0.05587442219257355,0.0
122,0.08624450862407684,0.0
123,0.03475736081600189,0.0
124,0.0731780081987381,0.0
125,0.007320776581764221,0.0
126,0.11620049923658371,0.0
127,0.03302799165248871,0.0
128,0.03107626736164093,0.0
129,0.02473890781402588,0.0
130,0.03297342360019684,0.0
131,0.09119252860546112,0.0
132,0.0453273206949234,0.0
133,0.11938518285751343,0.0
134,0.014146789908409119,0.0
135,0.033195436000823975,0.0
136,0.0628715306520462,0.0
137,0.016586080193519592,0.0
138,0.035584911704063416,0.0
139,0.0713379830121994,0.0
140,0.05527837574481964,0.0
141,0.04901893436908722,0.0
142,0.11348593235015869,0.0
143,0.022313490509986877,0.0
144,0.10289748013019562,0.0
145,0.11736718565225601,0.0
146,0.029335319995880127,0.0
147,0.014129728078842163,0.0
148,0.05236263573169708,0.0
149,0.0872216671705246,0.0
150,0.041401565074920654,0.0
151,6.295740604400635e-05,0.0
152,0.05051864683628082,0.0
153,0.08317078649997711,0.0
154,0.03147098422050476,0.0
155,0.1130392923951149,0.0
156,0.08230476081371307,0.0
157,0.008908867835998535,0.0
158,0.07027120888233185,0.0
159,0.0052039772272109985,0.0
160,0.06848464906215668,0.0
161,0.025198951363563538,0.0
162,0.029229283332824707,0.0
163,0.03143443167209625,0.0
164,0.001847103238105774,0.0
165,0.0741514265537262,0.0
166,0.015288159251213074,0.0
167,0.052138105034828186,0.0
168,0.1340072900056839,0.0
169,0.12307503074407578,0.0
170,0.04412028193473816,0.0
171,0.04121777415275574,0.0
172,0.018309220671653748,0.0
173,0.039085254073143005,0.0
174,0.05731178820133209,0.0
175,0.021245747804641724,0.0
176,0.043409064412117004,0.0
177,0.03846485912799835,0.0
178,0.023117616772651672,0.0
179,0.06457175314426422,0.0
180,0.03145664930343628,0.0
181,0.08623529970645905,0.0
182,0.04429726302623749,0.0
183,0.01023833453655243,0.0
184,0.01957806944847107,0.0
185,0.010177060961723328,0.0
186,0.026314035058021545,0.0
187,0.07686476409435272,0.0
188,0.08596283942461014,0.0
189,0.07465706765651703,0.0
190,0.06188638508319855,0.0
191,0.012407630681991577,0.0
192,0.0035273730754852295,0.0
193,0.10637744516134262,0.0
194,0.0635669082403183,0.0
195,0.03661862015724182,0.0
196,0.03328675031661987,0.0
197,0.04404012858867645,0.0
198,0.10461051762104034,0.0
199,0.01597459614276886,0.0
200,0.008471652865409851,0.0
201,0.09421609342098236,0.0
202,0.004205286502838135,0.0
203,0.05813272297382355,0.0
204,0.03804963827133179,0.0
205,0.00011049211025238037,0.0
206,0.04426823556423187,0.0
207,0.0028136372566223145,0.0
208,0.020490705966949463,0.0
209,0.02373221516609192,0.0
210,0.018315300345420837,0.0
211,0.07500399649143219,0.0
212,0.10070817917585373,0.0
213,0.02673742175102234,0.0
214,0.029826834797859192,0.0
215,0.07045541703701019,0.0
